"Titre de tracé : 10488577"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 10488577, SEN S/N: 10488577, LBL: Temp)","Intensité, Lux (LGR S/N: 10488577, SEN S/N: 10488577, LBL: Light)","Coupleur attaché (LGR S/N: 10488577)","Hôte connecté (LGR S/N: 10488577)","Arrêté (LGR S/N: 10488577)","Fin de fichier (LGR S/N: 10488577)"
1221,07/28/14 11:53:20 AM,27.370,0.0,,,,
1222,07/28/14 11:53:30 AM,27.370,0.0,,,,
1223,07/28/14 11:53:40 AM,27.370,0.0,,,,
1224,07/28/14 11:53:50 AM,27.370,0.0,,,,
1225,07/28/14 11:54:00 AM,27.370,0.0,,,,
1226,07/28/14 11:54:10 AM,27.468,0.0,,,,
1227,07/28/14 11:54:20 AM,27.468,0.0,,,,
1228,07/28/14 11:54:30 AM,27.468,0.0,,,,
1229,07/28/14 11:54:40 AM,27.468,0.0,,,,
1230,07/28/14 11:54:50 AM,27.468,0.0,,,,
1231,07/28/14 11:55:00 AM,27.468,0.0,,,,
1232,07/28/14 11:55:10 AM,27.468,0.0,,,,
1233,07/28/14 11:55:20 AM,27.468,0.0,,,,
1234,07/28/14 11:55:30 AM,27.567,0.0,,,,
1235,07/28/14 11:55:40 AM,27.567,0.0,,,,
1236,07/28/14 11:55:50 AM,27.567,0.0,,,,
1237,07/28/14 11:56:00 AM,27.567,0.0,,,,
1238,07/28/14 11:56:10 AM,27.567,0.0,,,,
1239,07/28/14 11:56:20 AM,27.567,0.0,,,,
1240,07/28/14 11:56:30 AM,27.567,0.0,,,,
1241,07/28/14 11:56:40 AM,27.567,0.0,,,,
1242,07/28/14 11:56:50 AM,27.567,0.0,,,,
1243,07/28/14 11:57:00 AM,27.567,0.0,,,,
1244,07/28/14 11:57:10 AM,27.567,0.0,,,,
1245,07/28/14 11:57:20 AM,27.567,0.0,,,,
1246,07/28/14 11:57:30 AM,27.567,0.0,,,,
1247,07/28/14 11:57:40 AM,27.665,0.0,,,,
1248,07/28/14 11:57:50 AM,27.665,0.0,,,,
1249,07/28/14 11:58:00 AM,27.665,0.0,,,,
1250,07/28/14 11:58:10 AM,27.665,0.0,,,,
1251,07/28/14 11:58:20 AM,27.665,0.0,,,,
1252,07/28/14 11:58:30 AM,27.665,0.0,,,,
1253,07/28/14 11:58:40 AM,27.665,0.0,,,,
1254,07/28/14 11:58:50 AM,27.665,0.0,,,,
1255,07/28/14 11:59:00 AM,27.665,0.0,,,,
1256,07/28/14 11:59:10 AM,27.665,0.0,,,,
1257,07/28/14 11:59:20 AM,27.665,0.0,,,,
1258,07/28/14 11:59:30 AM,27.665,0.0,,,,
1259,07/28/14 11:59:40 AM,27.665,0.0,,,,
1260,07/28/14 11:59:50 AM,27.665,0.0,,,,
1261,07/28/14 12:00:00 PM,27.665,0.0,,,,
1262,07/28/14 12:00:10 PM,27.665,0.0,,,,
1263,07/28/14 12:00:20 PM,27.665,0.0,,,,
1264,07/28/14 12:00:30 PM,27.665,0.0,,,,
1265,07/28/14 12:00:40 PM,27.665,0.0,,,,
1266,07/28/14 12:00:50 PM,27.665,0.0,,,,
1267,07/28/14 12:01:00 PM,27.665,0.0,,,,
1268,07/28/14 12:01:10 PM,27.665,0.0,,,,
1269,07/28/14 12:01:20 PM,27.665,0.0,,,,
1270,07/28/14 12:01:30 PM,27.665,0.0,,,,
1271,07/28/14 12:01:40 PM,27.665,0.0,,,,
1272,07/28/14 12:01:50 PM,27.665,0.0,,,,
1273,07/28/14 12:02:00 PM,27.665,0.0,,,,
1274,07/28/14 12:02:10 PM,27.665,0.0,,,,
1275,07/28/14 12:02:20 PM,27.665,0.0,,,,
1276,07/28/14 12:02:30 PM,27.665,0.0,,,,
1277,07/28/14 12:02:40 PM,27.665,0.0,,,,
1278,07/28/14 12:02:50 PM,27.665,0.0,,,,
1279,07/28/14 12:03:00 PM,27.665,0.0,,,,
1280,07/28/14 12:03:10 PM,27.665,0.0,,,,
1281,07/28/14 12:03:20 PM,27.665,0.0,,,,
1282,07/28/14 12:03:30 PM,27.764,0.0,,,,
1283,07/28/14 12:03:40 PM,27.764,0.0,,,,
1284,07/28/14 12:03:50 PM,27.764,0.0,,,,
1285,07/28/14 12:04:00 PM,27.764,0.0,,,,
1286,07/28/14 12:04:10 PM,27.764,0.0,,,,
1287,07/28/14 12:04:20 PM,27.764,0.0,,,,
1288,07/28/14 12:04:30 PM,27.764,0.0,,,,
1289,07/28/14 12:04:40 PM,27.764,0.0,,,,
1290,07/28/14 12:04:50 PM,27.764,0.0,,,,
1291,07/28/14 12:05:00 PM,27.764,0.0,,,,
1292,07/28/14 12:05:10 PM,27.764,0.0,,,,
1293,07/28/14 12:05:20 PM,27.764,0.0,,,,
1294,07/28/14 12:05:30 PM,27.764,0.0,,,,
1295,07/28/14 12:05:40 PM,27.764,0.0,,,,
1296,07/28/14 12:05:50 PM,27.764,0.0,,,,
1297,07/28/14 12:06:00 PM,27.764,0.0,,,,
1298,07/28/14 12:06:10 PM,27.764,0.0,,,,
1299,07/28/14 12:06:20 PM,27.764,0.0,,,,
1300,07/28/14 12:06:30 PM,27.764,0.0,,,,
1301,07/28/14 12:06:40 PM,27.764,0.0,,,,
1302,07/28/14 12:06:50 PM,27.764,0.0,,,,
1303,07/28/14 12:07:00 PM,27.764,0.0,,,,
1304,07/28/14 12:07:10 PM,27.764,0.0,,,,
1305,07/28/14 12:07:20 PM,27.764,0.0,,,,
1306,07/28/14 12:07:30 PM,27.764,0.0,,,,
1307,07/28/14 12:07:40 PM,27.764,0.0,,,,
1308,07/28/14 12:07:50 PM,27.764,0.0,,,,
1309,07/28/14 12:08:00 PM,27.764,0.0,,,,
1310,07/28/14 12:08:10 PM,27.764,0.0,,,,
1311,07/28/14 12:08:20 PM,27.764,0.0,,,,
1312,07/28/14 12:08:30 PM,27.764,0.0,,,,
1313,07/28/14 12:08:40 PM,27.764,0.0,,,,
1314,07/28/14 12:08:50 PM,27.764,0.0,,,,
1315,07/28/14 12:09:00 PM,27.764,0.0,,,,
1316,07/28/14 12:09:10 PM,27.764,0.0,,,,
1317,07/28/14 12:09:20 PM,27.764,0.0,,,,
1318,07/28/14 12:09:30 PM,27.764,764.2,,,,
1319,07/28/14 12:09:40 PM,27.764,549.0,,,,
1320,07/28/14 12:09:50 PM,27.764,43.1,,,,
1321,07/28/14 12:10:00 PM,27.764,0.0,,,,
1322,07/28/14 12:10:10 PM,27.665,0.0,,,,
1323,07/28/14 12:10:20 PM,27.665,0.0,,,,
1324,07/28/14 12:10:30 PM,27.665,0.0,,,,
1325,07/28/14 12:10:40 PM,27.665,21.5,,,,
1326,07/28/14 12:10:50 PM,27.665,118.4,,,,
1327,07/28/14 12:11:00 PM,27.567,107.6,,,,
1328,07/28/14 12:11:10 PM,27.567,279.9,,,,
1329,07/28/14 12:11:20 PM,27.567,215.3,,,,
1330,07/28/14 12:11:30 PM,27.468,226.0,,,,
1331,07/28/14 12:11:40 PM,27.468,215.3,,,,
1332,07/28/14 12:11:50 PM,27.468,215.3,,,,
1333,07/28/14 12:12:00 PM,27.370,215.3,,,,
1334,07/28/14 12:12:10 PM,27.370,204.5,,,,
1335,07/28/14 12:12:20 PM,27.272,215.3,,,,
1336,07/28/14 12:12:30 PM,27.272,215.3,,,,
1337,07/28/14 12:12:40 PM,27.173,150.7,,,,
1338,07/28/14 12:12:50 PM,27.173,193.8,,,,
1339,07/28/14 12:13:00 PM,27.173,161.5,,,,
1340,07/28/14 12:13:10 PM,27.075,204.5,,,,
1341,07/28/14 12:13:20 PM,27.075,193.8,,,,
1342,07/28/14 12:13:30 PM,26.977,193.8,,,,
1343,07/28/14 12:13:40 PM,26.879,193.8,,,,
1344,07/28/14 12:13:50 PM,26.879,193.8,,,,
1345,07/28/14 12:14:00 PM,26.879,161.5,,,,
1346,07/28/14 12:14:10 PM,26.781,183.0,,,,
1347,07/28/14 12:14:20 PM,26.781,269.1,,,,
1348,07/28/14 12:14:30 PM,26.683,269.1,,,,
1349,07/28/14 12:14:40 PM,26.683,269.1,,,,
1350,07/28/14 12:14:50 PM,26.585,269.1,,,,
1351,07/28/14 12:15:00 PM,26.585,269.1,,,,
1352,07/28/14 12:15:10 PM,26.585,269.1,,,,
1353,07/28/14 12:15:20 PM,26.488,269.1,,,,
1354,07/28/14 12:15:30 PM,26.488,269.1,,,,
1355,07/28/14 12:15:40 PM,26.488,258.3,,,,
1356,07/28/14 12:15:50 PM,26.390,269.1,,,,
1357,07/28/14 12:16:00 PM,26.390,269.1,,,,
1358,07/28/14 12:16:10 PM,26.390,269.1,,,,
1359,07/28/14 12:16:20 PM,26.292,269.1,,,,
1360,07/28/14 12:16:30 PM,26.292,269.1,,,,
1361,07/28/14 12:16:40 PM,26.292,258.3,,,,
1362,07/28/14 12:16:50 PM,26.195,269.1,,,,
1363,07/28/14 12:17:00 PM,26.195,269.1,,,,
1364,07/28/14 12:17:10 PM,26.195,269.1,,,,
1365,07/28/14 12:17:20 PM,26.097,258.3,,,,
1366,07/28/14 12:17:30 PM,26.097,258.3,,,,
1367,07/28/14 12:17:40 PM,26.097,258.3,,,,
1368,07/28/14 12:17:50 PM,26.097,247.6,,,,
1369,07/28/14 12:18:00 PM,26.097,247.6,,,,
1370,07/28/14 12:18:10 PM,26.000,258.3,,,,
1371,07/28/14 12:18:20 PM,26.000,258.3,,,,
1372,07/28/14 12:18:30 PM,26.000,258.3,,,,
1373,07/28/14 12:18:40 PM,26.000,247.6,,,,
1374,07/28/14 12:18:50 PM,26.000,247.6,,,,
1375,07/28/14 12:19:00 PM,26.000,258.3,,,,
1376,07/28/14 12:19:10 PM,25.902,247.6,,,,
1377,07/28/14 12:19:20 PM,25.902,236.8,,,,
1378,07/28/14 12:19:30 PM,25.902,236.8,,,,
1379,07/28/14 12:19:40 PM,25.902,247.6,,,,
1380,07/28/14 12:19:50 PM,25.902,236.8,,,,
1381,07/28/14 12:20:00 PM,25.902,236.8,,,,
1382,07/28/14 12:20:10 PM,25.902,236.8,,,,
1383,07/28/14 12:20:20 PM,25.902,236.8,,,,
1384,07/28/14 12:20:30 PM,25.805,247.6,,,,
1385,07/28/14 12:20:40 PM,25.805,247.6,,,,
1386,07/28/14 12:20:50 PM,25.805,247.6,,,,
1387,07/28/14 12:21:00 PM,25.805,247.6,,,,
1388,07/28/14 12:21:10 PM,25.805,236.8,,,,
1389,07/28/14 12:21:20 PM,25.805,236.8,,,,
1390,07/28/14 12:21:30 PM,25.805,226.0,,,,
1391,07/28/14 12:21:40 PM,25.805,215.3,,,,
1392,07/28/14 12:21:50 PM,25.805,204.5,,,,
1393,07/28/14 12:22:00 PM,25.805,204.5,,,,
1394,07/28/14 12:22:10 PM,25.805,193.8,,,,
1395,07/28/14 12:22:20 PM,25.805,183.0,,,,
1396,07/28/14 12:22:30 PM,25.805,172.2,,,,
1397,07/28/14 12:22:40 PM,25.805,183.0,,,,
1398,07/28/14 12:22:50 PM,25.805,161.5,,,,
1399,07/28/14 12:23:00 PM,25.805,215.3,,,,
1400,07/28/14 12:23:10 PM,25.805,226.0,,,,
1401,07/28/14 12:23:20 PM,25.805,204.5,,,,
1402,07/28/14 12:23:30 PM,25.805,193.8,,,,
1403,07/28/14 12:23:40 PM,25.805,183.0,,,,
1404,07/28/14 12:23:50 PM,25.805,183.0,,,,
1405,07/28/14 12:24:00 PM,25.805,204.5,,,,
1406,07/28/14 12:24:10 PM,25.805,226.0,,,,
1407,07/28/14 12:24:20 PM,25.805,236.8,,,,
1408,07/28/14 12:24:30 PM,25.805,247.6,,,,
1409,07/28/14 12:24:40 PM,25.805,258.3,,,,
1410,07/28/14 12:24:50 PM,25.805,236.8,,,,
1411,07/28/14 12:25:00 PM,25.805,236.8,,,,
1412,07/28/14 12:25:10 PM,25.805,226.0,,,,
1413,07/28/14 12:25:20 PM,25.805,236.8,,,,
1414,07/28/14 12:25:30 PM,25.805,236.8,,,,
1415,07/28/14 12:25:40 PM,25.805,247.6,,,,
1416,07/28/14 12:25:50 PM,25.805,247.6,,,,
1417,07/28/14 12:26:00 PM,25.805,247.6,,,,
1418,07/28/14 12:26:10 PM,25.805,247.6,,,,
1419,07/28/14 12:26:20 PM,25.805,247.6,,,,
1420,07/28/14 12:26:30 PM,25.805,247.6,,,,
1421,07/28/14 12:26:40 PM,25.805,247.6,,,,
1422,07/28/14 12:26:50 PM,25.805,247.6,,,,
1423,07/28/14 12:27:00 PM,25.805,247.6,,,,
1424,07/28/14 12:27:10 PM,25.805,247.6,,,,
1425,07/28/14 12:27:20 PM,25.805,247.6,,,,
1426,07/28/14 12:27:30 PM,25.805,236.8,,,,
1427,07/28/14 12:27:40 PM,25.805,236.8,,,,
1428,07/28/14 12:27:50 PM,25.805,236.8,,,,
1429,07/28/14 12:28:00 PM,25.805,247.6,,,,
1430,07/28/14 12:28:10 PM,25.805,258.3,,,,
1431,07/28/14 12:28:20 PM,25.902,269.1,,,,
1432,07/28/14 12:28:30 PM,25.805,279.9,,,,
1433,07/28/14 12:28:40 PM,25.805,279.9,,,,
1434,07/28/14 12:28:50 PM,25.902,279.9,,,,
1435,07/28/14 12:29:00 PM,25.805,279.9,,,,
1436,07/28/14 12:29:10 PM,25.805,279.9,,,,
1437,07/28/14 12:29:20 PM,25.805,269.1,,,,
1438,07/28/14 12:29:30 PM,25.805,269.1,,,,
1439,07/28/14 12:29:40 PM,25.805,279.9,,,,
1440,07/28/14 12:29:50 PM,25.805,279.9,,,,
1441,07/28/14 12:30:00 PM,25.805,279.9,,,,
1442,07/28/14 12:30:10 PM,25.805,269.1,,,,
1443,07/28/14 12:30:20 PM,25.805,269.1,,,,
1444,07/28/14 12:30:30 PM,25.805,204.5,,,,
1445,07/28/14 12:30:40 PM,25.805,258.3,,,,
1446,07/28/14 12:30:50 PM,25.805,269.1,,,,
1447,07/28/14 12:31:00 PM,25.805,269.1,,,,
1448,07/28/14 12:31:10 PM,25.805,279.9,,,,
1449,07/28/14 12:31:20 PM,25.805,290.6,,,,
1450,07/28/14 12:31:30 PM,25.805,290.6,,,,
1451,07/28/14 12:31:40 PM,25.805,290.6,,,,
1452,07/28/14 12:31:50 PM,25.805,290.6,,,,
1453,07/28/14 12:32:00 PM,25.805,301.4,,,,
1454,07/28/14 12:32:10 PM,25.805,290.6,,,,
1455,07/28/14 12:32:20 PM,25.805,290.6,,,,
1456,07/28/14 12:32:30 PM,25.805,279.9,,,,
1457,07/28/14 12:32:40 PM,25.805,269.1,,,,
1458,07/28/14 12:32:50 PM,25.805,269.1,,,,
1459,07/28/14 12:33:00 PM,25.805,258.3,,,,
1460,07/28/14 12:33:10 PM,25.805,269.1,,,,
1461,07/28/14 12:33:20 PM,25.708,290.6,,,,
1462,07/28/14 12:33:30 PM,25.708,290.6,,,,
1463,07/28/14 12:33:40 PM,25.708,290.6,,,,
1464,07/28/14 12:33:50 PM,25.708,290.6,,,,
1465,07/28/14 12:34:00 PM,25.708,290.6,,,,
1466,07/28/14 12:34:10 PM,25.708,290.6,,,,
1467,07/28/14 12:34:20 PM,25.708,290.6,,,,
1468,07/28/14 12:34:30 PM,25.708,290.6,,,,
1469,07/28/14 12:34:40 PM,25.708,290.6,,,,
1470,07/28/14 12:34:50 PM,25.708,290.6,,,,
1471,07/28/14 12:35:00 PM,25.708,290.6,,,,
1472,07/28/14 12:35:10 PM,25.708,290.6,,,,
1473,07/28/14 12:35:20 PM,25.708,290.6,,,,
1474,07/28/14 12:35:30 PM,25.708,290.6,,,,
1475,07/28/14 12:35:40 PM,25.708,290.6,,,,
1476,07/28/14 12:35:50 PM,25.610,290.6,,,,
1477,07/28/14 12:36:00 PM,25.610,290.6,,,,
1478,07/28/14 12:36:10 PM,25.610,290.6,,,,
1479,07/28/14 12:36:20 PM,25.610,290.6,,,,
1480,07/28/14 12:36:30 PM,25.610,290.6,,,,
1481,07/28/14 12:36:40 PM,25.610,290.6,,,,
1482,07/28/14 12:36:50 PM,25.610,290.6,,,,
1483,07/28/14 12:37:00 PM,25.610,290.6,,,,
1484,07/28/14 12:37:10 PM,25.610,290.6,,,,
1485,07/28/14 12:37:20 PM,25.513,290.6,,,,
1486,07/28/14 12:37:30 PM,25.513,301.4,,,,
1487,07/28/14 12:37:40 PM,25.513,301.4,,,,
1488,07/28/14 12:37:50 PM,25.513,301.4,,,,
1489,07/28/14 12:38:00 PM,25.513,301.4,,,,
1490,07/28/14 12:38:10 PM,25.513,301.4,,,,
1491,07/28/14 12:38:20 PM,25.513,301.4,,,,
1492,07/28/14 12:38:30 PM,25.513,301.4,,,,
1493,07/28/14 12:38:40 PM,25.513,301.4,,,,
1494,07/28/14 12:38:50 PM,25.513,301.4,,,,
1495,07/28/14 12:39:00 PM,25.416,301.4,,,,
1496,07/28/14 12:39:10 PM,25.416,301.4,,,,
1497,07/28/14 12:39:20 PM,25.416,301.4,,,,
1498,07/28/14 12:39:30 PM,25.416,301.4,,,,
1499,07/28/14 12:39:40 PM,25.416,301.4,,,,
1500,07/28/14 12:39:50 PM,25.416,290.6,,,,
1501,07/28/14 12:40:00 PM,25.416,279.9,,,,
1502,07/28/14 12:40:10 PM,25.416,290.6,,,,
1503,07/28/14 12:40:20 PM,25.416,279.9,,,,
1504,07/28/14 12:40:30 PM,25.416,279.9,,,,
1505,07/28/14 12:40:40 PM,25.416,269.1,,,,
1506,07/28/14 12:40:50 PM,25.416,279.9,,,,
1507,07/28/14 12:41:00 PM,25.416,279.9,,,,
1508,07/28/14 12:41:10 PM,25.416,279.9,,,,
1509,07/28/14 12:41:20 PM,25.416,279.9,,,,
1510,07/28/14 12:41:30 PM,25.416,279.9,,,,
1511,07/28/14 12:41:40 PM,25.416,279.9,,,,
1512,07/28/14 12:41:50 PM,25.416,279.9,,,,
1513,07/28/14 12:42:00 PM,25.416,290.6,,,,
1514,07/28/14 12:42:10 PM,25.416,279.9,,,,
1515,07/28/14 12:42:20 PM,25.416,290.6,,,,
1516,07/28/14 12:42:30 PM,25.416,301.4,,,,
1517,07/28/14 12:42:40 PM,25.416,290.6,,,,
1518,07/28/14 12:42:50 PM,25.416,290.6,,,,
1519,07/28/14 12:43:00 PM,25.416,290.6,,,,
1520,07/28/14 12:43:10 PM,25.416,290.6,,,,
1521,07/28/14 12:43:20 PM,25.416,290.6,,,,
1522,07/28/14 12:43:30 PM,25.416,279.9,,,,
1523,07/28/14 12:43:40 PM,25.416,279.9,,,,
1524,07/28/14 12:43:50 PM,25.513,290.6,,,,
1525,07/28/14 12:44:00 PM,25.513,290.6,,,,
1526,07/28/14 12:44:10 PM,25.513,290.6,,,,
1527,07/28/14 12:44:20 PM,25.513,290.6,,,,
1528,07/28/14 12:44:30 PM,25.513,290.6,,,,
1529,07/28/14 12:44:40 PM,25.513,290.6,,,,
1530,07/28/14 12:44:50 PM,25.513,279.9,,,,
1531,07/28/14 12:45:00 PM,25.513,279.9,,,,
1532,07/28/14 12:45:10 PM,25.513,290.6,,,,
1533,07/28/14 12:45:20 PM,25.513,290.6,,,,
1534,07/28/14 12:45:30 PM,25.610,301.4,,,,
1535,07/28/14 12:45:40 PM,25.610,301.4,,,,
1536,07/28/14 12:45:50 PM,25.610,301.4,,,,
1537,07/28/14 12:46:00 PM,25.610,312.2,,,,
1538,07/28/14 12:46:10 PM,25.610,312.2,,,,
1539,07/28/14 12:46:20 PM,25.610,312.2,,,,
1540,07/28/14 12:46:30 PM,25.610,301.4,,,,
1541,07/28/14 12:46:40 PM,25.610,301.4,,,,
1542,07/28/14 12:46:50 PM,25.610,301.4,,,,
1543,07/28/14 12:47:00 PM,25.610,301.4,,,,
1544,07/28/14 12:47:10 PM,25.610,312.2,,,,
1545,07/28/14 12:47:20 PM,25.708,301.4,,,,
1546,07/28/14 12:47:30 PM,25.708,301.4,,,,
1547,07/28/14 12:47:40 PM,25.708,301.4,,,,
1548,07/28/14 12:47:50 PM,25.708,301.4,,,,
1549,07/28/14 12:48:00 PM,25.708,290.6,,,,
1550,07/28/14 12:48:10 PM,25.708,290.6,,,,
1551,07/28/14 12:48:20 PM,25.708,301.4,,,,
1552,07/28/14 12:48:30 PM,25.708,290.6,,,,
1553,07/28/14 12:48:40 PM,25.708,301.4,,,,
1554,07/28/14 12:48:50 PM,25.708,290.6,,,,
1555,07/28/14 12:49:00 PM,25.708,290.6,,,,
1556,07/28/14 12:49:10 PM,25.708,290.6,,,,
1557,07/28/14 12:49:20 PM,25.708,290.6,,,,
1558,07/28/14 12:49:30 PM,25.708,290.6,,,,
1559,07/28/14 12:49:40 PM,25.708,279.9,,,,
1560,07/28/14 12:49:50 PM,25.708,279.9,,,,
1561,07/28/14 12:50:00 PM,25.805,279.9,,,,
1562,07/28/14 12:50:10 PM,25.708,269.1,,,,
1563,07/28/14 12:50:20 PM,25.805,258.3,,,,
1564,07/28/14 12:50:30 PM,25.805,247.6,,,,
1565,07/28/14 12:50:40 PM,25.805,236.8,,,,
1566,07/28/14 12:50:50 PM,25.805,258.3,,,,
1567,07/28/14 12:51:00 PM,25.805,258.3,,,,
1568,07/28/14 12:51:10 PM,25.805,269.1,,,,
1569,07/28/14 12:51:20 PM,25.805,269.1,,,,
1570,07/28/14 12:51:30 PM,25.805,269.1,,,,
1571,07/28/14 12:51:40 PM,25.805,279.9,,,,
1572,07/28/14 12:51:50 PM,25.805,258.3,,,,
1573,07/28/14 12:52:00 PM,25.805,258.3,,,,
1574,07/28/14 12:52:10 PM,25.805,258.3,,,,
1575,07/28/14 12:52:20 PM,25.805,269.1,,,,
1576,07/28/14 12:52:30 PM,25.805,269.1,,,,
1577,07/28/14 12:52:40 PM,25.805,247.6,,,,
1578,07/28/14 12:52:50 PM,25.805,236.8,,,,
1579,07/28/14 12:53:00 PM,25.805,247.6,,,,
1580,07/28/14 12:53:10 PM,25.805,236.8,,,,
1581,07/28/14 12:53:20 PM,25.805,258.3,,,,
1582,07/28/14 12:53:30 PM,25.805,258.3,,,,
1583,07/28/14 12:53:40 PM,25.805,247.6,,,,
1584,07/28/14 12:53:50 PM,25.805,247.6,,,,
1585,07/28/14 12:54:00 PM,25.805,247.6,,,,
1586,07/28/14 12:54:10 PM,25.805,247.6,,,,
1587,07/28/14 12:54:20 PM,25.805,247.6,,,,
1588,07/28/14 12:54:30 PM,25.805,236.8,,,,
1589,07/28/14 12:54:40 PM,25.805,204.5,,,,
1590,07/28/14 12:54:50 PM,25.805,183.0,,,,
1591,07/28/14 12:55:00 PM,25.805,183.0,,,,
1592,07/28/14 12:55:10 PM,25.805,193.8,,,,
1593,07/28/14 12:55:20 PM,25.805,215.3,,,,
1594,07/28/14 12:55:30 PM,25.805,204.5,,,,
1595,07/28/14 12:55:40 PM,25.805,204.5,,,,
1596,07/28/14 12:55:50 PM,25.708,204.5,,,,
1597,07/28/14 12:56:00 PM,25.708,215.3,,,,
1598,07/28/14 12:56:10 PM,25.708,215.3,,,,
1599,07/28/14 12:56:20 PM,25.708,204.5,,,,
1600,07/28/14 12:56:30 PM,25.708,204.5,,,,
1601,07/28/14 12:56:40 PM,25.708,183.0,,,,
1602,07/28/14 12:56:50 PM,25.708,161.5,,,,
1603,07/28/14 12:57:00 PM,25.708,150.7,,,,
1604,07/28/14 12:57:10 PM,25.708,139.9,,,,
1605,07/28/14 12:57:20 PM,25.708,129.2,,,,
1606,07/28/14 12:57:30 PM,25.708,118.4,,,,
1607,07/28/14 12:57:40 PM,25.708,118.4,,,,
1608,07/28/14 12:57:50 PM,25.610,107.6,,,,
1609,07/28/14 12:58:00 PM,25.610,96.9,,,,
1610,07/28/14 12:58:10 PM,25.610,96.9,,,,
1611,07/28/14 12:58:20 PM,25.610,107.6,,,,
1612,07/28/14 12:58:30 PM,25.610,107.6,,,,
1613,07/28/14 12:58:40 PM,25.610,129.2,,,,
1614,07/28/14 12:58:50 PM,25.610,150.7,,,,
1615,07/28/14 12:59:00 PM,25.610,193.8,,,,
1616,07/28/14 12:59:10 PM,25.610,247.6,,,,
1617,07/28/14 12:59:20 PM,25.610,290.6,,,,
1618,07/28/14 12:59:30 PM,25.610,322.9,,,,
1619,07/28/14 12:59:40 PM,25.513,322.9,,,,
1620,07/28/14 12:59:50 PM,25.513,322.9,,,,
1621,07/28/14 01:00:00 PM,25.513,333.7,,,,
1622,07/28/14 01:00:10 PM,25.513,333.7,,,,
1623,07/28/14 01:00:20 PM,25.513,344.4,,,,
1624,07/28/14 01:00:30 PM,25.513,344.4,,,,
1625,07/28/14 01:00:40 PM,25.513,333.7,,,,
1626,07/28/14 01:00:50 PM,25.513,322.9,,,,
1627,07/28/14 01:01:00 PM,25.513,322.9,,,,
1628,07/28/14 01:01:10 PM,25.513,333.7,,,,
1629,07/28/14 01:01:20 PM,25.416,322.9,,,,
1630,07/28/14 01:01:30 PM,25.513,333.7,,,,
1631,07/28/14 01:01:40 PM,25.416,333.7,,,,
1632,07/28/14 01:01:50 PM,25.416,333.7,,,,
1633,07/28/14 01:02:00 PM,25.416,344.4,,,,
1634,07/28/14 01:02:10 PM,25.416,344.4,,,,
1635,07/28/14 01:02:20 PM,25.513,355.2,,,,
1636,07/28/14 01:02:30 PM,25.416,355.2,,,,
1637,07/28/14 01:02:40 PM,25.416,355.2,,,,
1638,07/28/14 01:02:50 PM,25.416,355.2,,,,
1639,07/28/14 01:03:00 PM,25.416,355.2,,,,
1640,07/28/14 01:03:10 PM,25.416,355.2,,,,
1641,07/28/14 01:03:20 PM,25.416,355.2,,,,
1642,07/28/14 01:03:30 PM,25.416,333.7,,,,
1643,07/28/14 01:03:40 PM,25.513,355.2,,,,
1644,07/28/14 01:03:50 PM,25.513,366.0,,,,
1645,07/28/14 01:04:00 PM,25.513,366.0,,,,
1646,07/28/14 01:04:10 PM,25.513,366.0,,,,
1647,07/28/14 01:04:20 PM,25.513,344.4,,,,
1648,07/28/14 01:04:30 PM,25.513,333.7,,,,
1649,07/28/14 01:04:40 PM,25.513,322.9,,,,
1650,07/28/14 01:04:50 PM,25.513,322.9,,,,
1651,07/28/14 01:05:00 PM,25.513,301.4,,,,
1652,07/28/14 01:05:10 PM,25.513,301.4,,,,
1653,07/28/14 01:05:20 PM,25.513,301.4,,,,
1654,07/28/14 01:05:30 PM,25.513,301.4,,,,
1655,07/28/14 01:05:40 PM,25.513,269.1,,,,
1656,07/28/14 01:05:50 PM,25.610,290.6,,,,
1657,07/28/14 01:06:00 PM,25.610,279.9,,,,
1658,07/28/14 01:06:10 PM,25.610,301.4,,,,
1659,07/28/14 01:06:20 PM,25.610,322.9,,,,
1660,07/28/14 01:06:30 PM,25.610,322.9,,,,
1661,07/28/14 01:06:40 PM,25.610,333.7,,,,
1662,07/28/14 01:06:50 PM,25.610,333.7,,,,
1663,07/28/14 01:07:00 PM,25.610,333.7,,,,
1664,07/28/14 01:07:10 PM,25.610,333.7,,,,
1665,07/28/14 01:07:20 PM,25.708,333.7,,,,
1666,07/28/14 01:07:30 PM,25.708,333.7,,,,
1667,07/28/14 01:07:40 PM,25.708,322.9,,,,
1668,07/28/14 01:07:50 PM,25.708,322.9,,,,
1669,07/28/14 01:08:00 PM,25.708,312.2,,,,
1670,07/28/14 01:08:10 PM,25.708,312.2,,,,
1671,07/28/14 01:08:20 PM,25.708,301.4,,,,
1672,07/28/14 01:08:30 PM,25.708,322.9,,,,
1673,07/28/14 01:08:40 PM,25.805,312.2,,,,
1674,07/28/14 01:08:50 PM,25.708,301.4,,,,
1675,07/28/14 01:09:00 PM,25.805,301.4,,,,
1676,07/28/14 01:09:10 PM,25.805,301.4,,,,
1677,07/28/14 01:09:20 PM,25.805,301.4,,,,
1678,07/28/14 01:09:30 PM,25.805,312.2,,,,
1679,07/28/14 01:09:40 PM,25.805,301.4,,,,
1680,07/28/14 01:09:50 PM,25.805,312.2,,,,
