2014-07-28  10:02:05,0,0,119,696
2014-07-28  10:02:06,0,0,121,682
2014-07-28  10:02:07,0,0,121,720
2014-07-28  10:02:08,-1,0,123,739
2014-07-28  10:02:09,0,0,123,655
2014-07-28  10:02:10,1,0,124,863
2014-07-28  10:02:11,1,0,120,652
2014-07-28  10:02:12,2,0,121,799
2014-07-28  10:02:13,0,0,120,702
2014-07-28  10:02:14,1,0,120,784
2014-07-28  10:02:15,1,0,116,740
2014-07-28  10:02:16,2,0,116,767
2014-07-28  10:02:17,0,0,117,702
2014-07-28  10:02:18,0,0,117,787
2014-07-28  10:02:19,-2,0,119,687
2014-07-28  10:02:20,0,0,118,819
2014-07-28  10:02:21,0,0,118,643
2014-07-28  10:02:22,0,0,119,741
2014-07-28  10:02:23,-1,0,119,663
2014-07-28  10:02:24,0,0,124,765
2014-07-28  10:02:25,1,0,122,639
2014-07-28  10:02:26,2,0,120,778
2014-07-28  10:02:27,0,0,119,691
2014-07-28  10:02:28,0,0,121,729
2014-07-28  10:02:29,0,0,122,719
2014-07-28  10:02:30,2,0,120,812
2014-07-28  10:02:32,2,0,117,764
2014-07-28  10:02:33,2,0,117,772
2014-07-28  10:02:34,0,0,119,802
2014-07-28  10:02:35,0,0,118,764
2014-07-28  10:02:36,0,0,117,860
2014-07-28  10:02:37,0,0,118,661
2014-07-28  10:02:38,2,0,118,796
2014-07-28  10:02:39,1,0,116,664
2014-07-28  10:02:40,0,0,122,816
2014-07-28  10:02:41,0,0,119,781
2014-07-28  10:02:42,1,0,121,744
2014-07-28  10:02:43,2,0,120,860
2014-07-28  10:02:44,1,0,116,751
2014-07-28  10:02:45,0,0,116,747
2014-07-28  10:02:46,-1,0,120,808
2014-07-28  10:02:47,0,0,121,730
2014-07-28  10:02:48,4,0,114,766
2014-07-28  10:02:49,-1,0,115,844
2014-07-28  10:02:50,-2,0,121,670
2014-07-28  10:02:51,2,0,118,793
2014-07-28  10:02:52,0,0,115,726
2014-07-28  10:02:53,-1,0,120,743
2014-07-28  10:02:54,0,0,120,748
2014-07-28  10:02:55,0,0,120,745
2014-07-28  10:02:56,-1,0,121,765
2014-07-28  10:02:57,-1,0,126,684
2014-07-28  10:02:58,1,0,123,656
2014-07-28  10:02:59,0,0,123,625
2014-07-28  10:03:00,0,0,122,847
2014-07-28  10:03:01,0,0,127,633
2014-07-28  10:03:02,-1,0,124,617
2014-07-28  10:03:03,0,0,124,732
2014-07-28  10:03:04,1,0,124,791
2014-07-28  10:03:05,2,0,126,677
2014-07-28  10:03:06,1,0,119,712
2014-07-28  10:03:07,1,0,125,751
2014-07-28  10:03:08,1,0,124,606
2014-07-28  10:03:09,1,0,123,701
2014-07-28  10:03:10,0,0,120,712
2014-07-28  10:03:11,0,0,129,691
2014-07-28  10:03:12,3,0,119,709
2014-07-28  10:03:13,0,0,120,668
2014-07-28  10:03:14,-1,0,124,716
2014-07-28  10:03:15,1,0,121,678
2014-07-28  10:03:16,1,0,121,726
2014-07-28  10:03:17,0,0,122,667
2014-07-28  10:03:18,0,0,125,702
2014-07-28  10:03:19,0,0,125,723
2014-07-28  10:03:20,2,0,123,710
2014-07-28  10:03:22,1,0,125,662
2014-07-28  10:03:23,0,0,122,647
2014-07-28  10:03:24,0,0,126,721
2014-07-28  10:03:25,2,0,124,740
2014-07-28  10:03:26,1,0,127,590
2014-07-28  10:03:27,1,0,127,704
2014-07-28  10:03:28,0,0,129,697
2014-07-28  10:03:29,0,0,127,594
2014-07-28  10:03:30,0,0,129,686
2014-07-28  10:03:31,-1,0,129,592
2014-07-28  10:03:32,2,0,129,714
2014-07-28  10:03:33,2,0,130,579
2014-07-28  10:03:34,1,0,128,732
2014-07-28  10:03:35,0,0,131,608
2014-07-28  10:03:36,3,0,135,649
2014-07-28  10:03:37,2,0,127,615
2014-07-28  10:03:38,0,0,131,707
2014-07-28  10:03:39,-1,0,131,575
2014-07-28  10:03:40,2,0,131,617
2014-07-28  10:03:41,1,0,132,580
2014-07-28  10:03:42,0,0,131,588
2014-07-28  10:03:43,1,0,132,635
2014-07-28  10:03:44,1,0,132,598
2014-07-28  10:03:45,2,0,129,639
2014-07-28  10:03:46,0,0,133,582
2014-07-28  10:03:47,0,0,128,656
2014-07-28  10:03:48,1,0,132,750
2014-07-28  10:03:49,0,0,130,524
2014-07-28  10:03:50,1,0,130,668
2014-07-28  10:03:51,0,0,126,596
2014-07-28  10:03:52,0,0,132,651
2014-07-28  10:03:53,1,0,130,651
2014-07-28  10:03:54,1,0,131,630
2014-07-28  10:03:55,1,0,132,597
2014-07-28  10:03:56,0,0,132,608
2014-07-28  10:03:57,2,0,134,532
2014-07-28  10:03:58,1,0,132,613
2014-07-28  10:03:59,-2,0,132,560
2014-07-28  10:04:00,0,0,133,596
2014-07-28  10:04:01,0,0,133,525
2014-07-28  10:04:02,0,0,136,547
2014-07-28  10:04:03,-1,0,135,553
2014-07-28  10:04:04,-2,0,136,556
2014-07-28  10:04:05,0,0,138,568
2014-07-28  10:04:06,0,0,137,503
2014-07-28  10:04:07,0,0,141,546
2014-07-28  10:04:08,0,0,141,481
2014-07-28  10:04:10,-1,0,140,547
2014-07-28  10:04:11,0,0,142,548
2014-07-28  10:04:12,0,0,146,463
2014-07-28  10:04:13,0,0,144,484
2014-07-28  10:04:14,-1,0,144,515
2014-07-28  10:04:15,0,0,145,501
2014-07-28  10:04:16,0,0,146,489
2014-07-28  10:04:17,-1,0,146,462
2014-07-28  10:04:18,0,0,144,491
2014-07-28  10:04:19,0,0,147,494
